Cultura,UF,Município,Inicio,Termino
Soja,MA,Junco do Maranhão,21-Dec,20-Mar
Soja,MA,Lago da Pedra,01-Dec,20-Mar
Soja,MA,Lago do Junco,01-Dec,20-Mar
Soja,MA,Lago dos Rodrigues,01-Dec,20-Mar
Soja,MA,Lago Verde,01-Dec,20-Mar
Soja,MA,Lagoa do Mato,11-Nov,20-Jan
Soja,MA,Lagoa Grande do Maranhão,01-Dec,20-Mar
Soja,MA,Lajeado Novo,21-Nov,10-Mar
Soja,MA,Lima Campos,01-Dec,20-Mar
Soja,MA,Loreto,21-Oct,20-Jan
Soja,MA,Luís Domingues,01-Jan,20-Mar
Soja,MA,Magalhães de Almeida,01-Jan,20-Mar
Soja,MA,Maracaçumé,21-Dec,20-Mar
Soja,MA,Marajá do Sena,01-Dec,20-Mar
Soja,MA,Maranhãozinho,11-Dec,20-Mar
Soja,MA,Mata Roma,21-Dec,20-Mar
Soja,MA,Matinha,21-Dec,20-Mar
Soja,MA,Matões,21-Nov,20-Jan
Soja,MA,Matões do Norte,11-Dec,20-Mar
Soja,MA,Milagres do Maranhão,21-Dec,20-Mar
Soja,MA,Mirador,01-Nov,20-Jan
Soja,MA,Miranda do Norte,11-Dec,20-Mar
Soja,MA,Mirinzal,01-Jan,20-Mar
Soja,MA,Monção,11-Dec,20-Mar
Soja,MA,Montes Altos,21-Nov,10-Mar
Soja,MA,Morros,21-Dec,20-Mar
Soja,MA,Nina Rodrigues,21-Dec,20-Mar
Soja,MA,Nova Colinas,21-Oct,20-Jan
Soja,MA,Nova Iorque,01-Nov,20-Jan
Soja,MA,Nova Olinda do Maranhão,01-Dec,20-Mar
Soja,MA,Olho D'Água das Cunhãs,01-Dec,20-Mar
Soja,MA,Olinda Nova do Maranhão,21-Dec,20-Mar
Soja,MA,Paço do Lumiar,01-Jan,20-Mar
Soja,MA,Palmeirândia,21-Dec,20-Mar
Soja,MA,Paraibano,01-Nov,20-Jan
Soja,MA,Parnarama,21-Nov,20-Jan
Soja,MA,Passagem Franca,11-Nov,20-Jan
Soja,MA,Pastos Bons,01-Nov,20-Jan
Soja,MA,Paulino Neves,01-Jan,20-Mar
Soja,MA,Paulo Ramos,01-Dec,20-Mar
Soja,MA,Pedreiras,01-Dec,20-Mar
Soja,MA,Pedro do Rosário,11-Dec,20-Mar
Soja,MA,Penalva,11-Dec,20-Mar
Soja,MA,Peri Mirim,21-Dec,20-Mar
Soja,MA,Peritoró,01-Dec,20-Mar
Soja,MA,Pindaré Mirim,01-Dec,20-Mar
Soja,MA,Pinheiro,21-Dec,20-Mar
Soja,MA,Pio XII,01-Dec,20-Mar
Soja,MA,Pirapemas,11-Dec,20-Mar
Soja,MA,Poção de Pedras,01-Dec,20-Mar
Soja,MA,Porto Franco,21-Nov,10-Mar
Soja,MA,Porto Rico do Maranhão,01-Jan,20-Mar
Soja,MA,Presidente Dutra,21-Nov,20-Jan
Soja,MA,Presidente Juscelino,21-Dec,20-Mar
Soja,MA,Presidente Médici,21-Dec,20-Mar
Soja,MA,Presidente Sarney,21-Dec,20-Mar
Soja,MA,Presidente Vargas,21-Dec,20-Mar
Soja,MA,Primeira Cruz,01-Jan,20-Mar
Soja,MA,Raposa,01-Jan,20-Mar
Soja,MA,Riachão,11-Oct,20-Jan
Soja,MA,Ribamar Fiquene,21-Nov,10-Mar
Soja,MA,Rosário,21-Dec,20-Mar
Soja,MA,Sambaíba,21-Oct,20-Jan
Soja,MA,Santa Filomena do Maranhão,11-Nov,20-Jan
Soja,MA,Santa Helena,21-Dec,20-Mar
Soja,MA,Santa Inês,01-Dec,20-Mar
Soja,MA,Santa Luzia,01-Dec,20-Mar
Soja,MA,Santa Luzia do Paruá,11-Dec,20-Mar
Soja,MA,Santa Quitéria do Maranhão,21-Dec,20-Mar
Soja,MA,Santa Rita,21-Dec,20-Mar
Soja,MA,Santana do Maranhão,21-Dec,20-Mar
Soja,MA,Santo Amaro do Maranhão,01-Jan,20-Mar
Soja,MA,Santo Antônio dos Lopes,01-Dec,20-Mar
Soja,MA,São Benedito do Rio Preto,21-Dec,20-Mar
Soja,MA,São Bento,21-Dec,20-Mar
Soja,MA,São Bernardo,01-Jan,20-Mar
Soja,MA,São Domingos do Azeitão,01-Nov,20-Jan
Soja,MA,São Domingos do Maranhão,11-Nov,20-Jan
Soja,MA,São Félix de Balsas,01-Nov,20-Jan
Soja,MA,São Francisco do Brejão,21-Nov,10-Mar
Soja,MA,São Francisco do Maranhão,11-Nov,20-Jan
Soja,MA,São João Batista,21-Dec,20-Mar
Soja,MA,São João do Carú,01-Dec,20-Mar
Soja,MA,São João do Paraíso,21-Nov,10-Mar
Soja,MA,São João do Soter,01-Dec,20-Mar
Soja,MA,São João dos Patos,01-Nov,20-Jan
Soja,MA,São José de Ribamar,01-Jan,20-Mar
Soja,MA,São José dos Basílios,01-Dec,20-Mar
Soja,MA,São Luís,21-Dec,20-Mar
Soja,MA,São Luís Gonzaga do Maranhão,01-Dec,20-Mar
Soja,MA,São Mateus do Maranhão,01-Dec,20-Mar
Soja,MA,São Pedro da Água Branca,21-Nov,10-Mar
Soja,MA,São Pedro dos Crentes,21-Nov,10-Mar
Soja,MA,São Raimundo das Mangabeiras,21-Oct,20-Jan
Soja,MA,São Raimundo do Doca Bezerra,01-Dec,20-Mar
Soja,MA,São Roberto,01-Dec,20-Mar
Soja,MA,São Vicente Ferrer,21-Dec,20-Mar
Soja,MA,Satubinha,01-Dec,20-Mar
Soja,MA,Senador Alexandre Costa,21-Nov,20-Jan
Soja,MA,Senador La Rocque,21-Nov,10-Mar
Soja,MA,Serrano do Maranhão,01-Jan,20-Mar
Soja,MA,Sítio Novo,21-Nov,10-Mar
Soja,MA,Sucupira do Norte,01-Nov,20-Jan
Soja,MA,Sucupira do Riachão,11-Nov,20-Jan
Soja,MA,Tasso Fragoso,21-Oct,20-Jan
Soja,MA,Timbiras,01-Dec,20-Mar
Soja,MA,Timon,01-Dec,20-Mar
Soja,MA,Trizidela do Vale,01-Dec,20-Mar
Soja,MA,Tufilândia,01-Dec,20-Mar
Soja,MA,Tuntum,11-Nov,20-Jan
Soja,MA,Turiaçu,21-Dec,20-Mar
Soja,MA,Turilândia,21-Dec,20-Mar
Soja,MA,Tutóia,01-Jan,20-Mar
Soja,MA,Urbano Santos,21-Dec,20-Mar
Soja,MA,Vargem Grande,11-Dec,20-Mar
Soja,MA,Viana,11-Dec,20-Mar
Soja,MA,Vila Nova dos Martírios,21-Nov,10-Mar
Soja,MA,Vitória do Mearim,11-Dec,20-Mar
Soja,MA,Vitorino Freire,01-Dec,20-Mar
Soja,MA,Zé Doca,01-Dec,20-Mar
Soja,MG,Abadia dos Dourados,01-Oct,20-Jan
Soja,MG,Abaeté,01-Oct,20-Jan
Soja,MG,Abre Campo,01-Oct,20-Jan
Soja,MG,Acaiaca,01-Oct,20-Jan
Soja,MG,Açucena,01-Oct,20-Jan
Soja,MG,Água Boa,11-Oct,20-Jan
Soja,MG,Água Comprida,01-Oct,20-Jan
Soja,MG,Aguanil,01-Oct,20-Jan
Soja,MG,Águas Formosas,01-Jan,30-Nov
Soja,MG,Águas Vermelhas,21-Oct,30-Nov
Soja,MG,Aimorés,01-Oct,20-Jan
Soja,MG,Aiuruoca,01-Oct,20-Jan
Soja,MG,Alagoa,01-Oct,20-Jan
Soja,MG,Albertina,01-Oct,20-Jan
Soja,MG,Além Paraíba,01-Oct,20-Jan
Soja,MG,Alfenas,01-Oct,20-Jan
Soja,MG,Alfredo Vasconcelos,01-Oct,20-Jan
Soja,MG,Almenara,11-Oct,20-Jan
Soja,MG,Alpercata,11-Oct,20-Jan
Soja,MG,Alpinópolis,01-Oct,20-Jan
Soja,MG,Alterosa,01-Oct,20-Jan
Soja,MG,Alto Caparaó,01-Oct,20-Jan
Soja,MG,Alto Jequitibá,01-Oct,20-Jan
Soja,MG,Alto Rio Doce,01-Oct,20-Jan
Soja,MG,Alvarenga,11-Oct,20-Jan
Soja,MG,Alvinópolis,01-Oct,20-Jan
Soja,MG,Alvorada de Minas,01-Oct,20-Jan
Soja,MG,Amparo do Serra,01-Oct,20-Jan
Soja,MG,Andradas,01-Oct,20-Jan
Soja,MG,Andrelândia,01-Oct,20-Jan
Soja,MG,Angelândia,11-Oct,20-Jan
Soja,MG,Antônio Carlos,01-Oct,20-Jan
Soja,MG,Antônio Dias,01-Oct,20-Jan
Soja,MG,Antônio Prado de Minas,01-Oct,20-Jan
Soja,MG,Araçaí,01-Oct,20-Jan
Soja,MG,Aracitaba,01-Oct,20-Jan
Soja,MG,Araçuaí,21-Oct,20-Jan
Soja,MG,Araguari,01-Oct,20-Jan
Soja,MG,Arantina,01-Oct,20-Jan
Soja,MG,Araponga,01-Oct,20-Jan
Soja,MG,Araporã,01-Oct,20-Jan
Soja,MG,Arapuá,01-Oct,20-Jan
Soja,MG,Araújos,01-Oct,20-Jan
Soja,MG,Araxá,01-Oct,20-Jan
Soja,MG,Arceburgo,01-Oct,20-Jan
Soja,MG,Arcos,01-Oct,20-Jan
Soja,MG,Areado,01-Oct,20-Jan
Soja,MG,Argirita,01-Oct,20-Jan
Soja,MG,Aricanduva,11-Oct,20-Jan
Soja,MG,Arinos,21-Oct,20-Jan
Soja,MG,Astolfo Dutra,01-Oct,20-Jan
Soja,MG,Ataléia,11-Oct,20-Jan
Soja,MG,Augusto de Lima,11-Oct,20-Jan
Soja,MG,Baependi,01-Oct,20-Jan
Soja,MG,Baldim,01-Oct,20-Jan
Soja,MG,Bambuí,01-Oct,20-Jan
Soja,MG,Bandeira,11-Oct,20-Jan
Soja,MG,Bandeira do Sul,01-Oct,20-Jan
Soja,MG,Barão de Cocais,01-Oct,20-Jan
Soja,MG,Barão de Monte Alto,01-Oct,20-Jan
Soja,MG,Barbacena,01-Oct,20-Jan
Soja,MG,Barra Longa,01-Oct,20-Jan
Soja,MG,Barroso,01-Oct,20-Jan
Soja,MG,Bela Vista de Minas,01-Oct,20-Jan
Soja,MG,Belmiro Braga,01-Oct,20-Jan
Soja,MG,Belo Horizonte,01-Oct,20-Jan
Soja,MG,Belo Oriente,01-Oct,20-Jan
Soja,MG,Belo Vale,01-Oct,20-Jan
Soja,MG,Berilo,21-Oct,20-Jan
Soja,MG,Berizal,21-Oct,30-Nov
Soja,MG,Bertópolis,11-Jan,30-Nov
Soja,MG,Betim,01-Oct,20-Jan
Soja,MG,Bias Fortes,01-Oct,20-Jan
Soja,MG,Bicas,01-Oct,20-Jan
Soja,MG,Biquinhas,01-Oct,20-Jan
Soja,MG,Boa Esperança,01-Oct,20-Jan
Soja,MG,Bocaina de Minas,01-Oct,20-Jan
Soja,MG,Bocaiúva,11-Oct,20-Jan
Soja,MG,Bom Despacho,01-Oct,20-Jan
Soja,MG,Bom Jardim de Minas,01-Oct,20-Jan
Soja,MG,Bom Jesus da Penha,01-Oct,20-Jan
Soja,MG,Bom Jesus do Amparo,01-Oct,20-Jan
Soja,MG,Bom Jesus do Galho,01-Oct,20-Jan
Soja,MG,Bom Repouso,01-Oct,20-Jan
Soja,MG,Bom Sucesso,01-Oct,20-Jan
Soja,MG,Bonfim,01-Oct,20-Jan
Soja,MG,Bonfinópolis de Minas,21-Oct,20-Jan
Soja,MG,Bonito de Minas,21-Oct,20-Jan
Soja,MG,Borda da Mata,01-Oct,20-Jan
Soja,MG,Botelhos,01-Oct,20-Jan
Soja,MG,Botumirim,21-Oct,20-Jan
Soja,MG,Brás Pires,01-Oct,20-Jan
Soja,MG,Brasilândia de Minas,21-Oct,20-Jan
Soja,MG,Brasília de Minas,21-Oct,20-Jan
Soja,MG,Braúnas,01-Oct,20-Jan
Soja,MG,Brazópolis,01-Oct,20-Jan
Soja,MG,Brumadinho,01-Oct,20-Jan
Soja,MG,Bueno Brandão,01-Oct,20-Jan
Soja,MG,Buenópolis,11-Oct,20-Jan
Soja,MG,Bugre,01-Oct,20-Jan
Soja,MG,Buritis,11-Oct,20-Jan
Soja,MG,Buritizeiro,21-Oct,20-Jan
Soja,MG,Cabeceira Grande,01-Oct,20-Jan
Soja,MG,Cabo Verde,01-Oct,20-Jan
Soja,MG,Cachoeira da Prata,01-Oct,20-Jan
Soja,MG,Cachoeira de Minas,01-Oct,20-Jan
Soja,MG,Cachoeira de Pajeú,21-Oct,30-Nov
Soja,MG,Cachoeira Dourada,01-Oct,20-Jan
Soja,MG,Caetanópolis,01-Oct,20-Jan
Soja,MG,Caeté,01-Oct,20-Jan
Soja,MG,Caiana,01-Oct,20-Jan
Soja,MG,Cajuri,01-Oct,20-Jan
Soja,MG,Caldas,01-Oct,20-Jan
Soja,MG,Camacho,01-Oct,20-Jan
Soja,MG,Camanducaia,01-Oct,20-Jan
Soja,MG,Cambuí,01-Oct,20-Jan
Soja,MG,Cambuquira,01-Oct,20-Jan
Soja,MG,Campanário,11-Oct,20-Jan
Soja,MG,Campanha,01-Oct,20-Jan
Soja,MG,Campestre,01-Oct,20-Jan
Soja,MG,Campina Verde,01-Oct,20-Jan
Soja,MG,Campo Azul,21-Oct,20-Jan
Soja,MG,Campo Belo,01-Oct,20-Jan
Soja,MG,Campo do Meio,01-Oct,20-Jan
Soja,MG,Campo Florido,01-Oct,20-Jan
Soja,MG,Campos Altos,01-Oct,20-Jan
Soja,MG,Campos Gerais,01-Oct,20-Jan
Soja,MG,Cana Verde,01-Oct,20-Jan
Soja,MG,Canaã,01-Oct,20-Jan
Soja,MG,Canápolis,01-Oct,20-Jan
Soja,MG,Candeias,01-Oct,20-Jan
Soja,MG,Cantagalo,01-Oct,20-Jan
Soja,MG,Caparaó,01-Oct,20-Jan
Soja,MG,Capela Nova,01-Oct,20-Jan
Soja,MG,Capelinha,11-Oct,20-Jan
Soja,MG,Capetinga,01-Oct,20-Jan
Soja,MG,Capim Branco,01-Oct,20-Jan
Soja,MG,Capinópolis,01-Oct,20-Jan
Soja,MG,Capitão Andrade,11-Oct,20-Jan
Soja,MG,Capitão Enéas,21-Oct,20-Jan
Soja,MG,Capitólio,01-Oct,20-Jan
Soja,MG,Caputira,01-Oct,20-Jan
Soja,MG,Caraí,01-Oct,20-Jan
Soja,MG,Caranaíba,01-Oct,20-Jan
Soja,MG,Carandaí,01-Oct,20-Jan
Soja,MG,Carangola,01-Oct,20-Jan
Soja,MG,Caratinga,01-Oct,20-Jan
Soja,MG,Carbonita,11-Oct,20-Jan
Soja,MG,Careaçu,01-Oct,20-Jan
Soja,MG,Carlos Chagas,01-Jan,30-Nov
Soja,MG,Carmésia,01-Oct,20-Jan
Soja,MG,Carmo da Cachoeira,01-Oct,20-Jan
Soja,MG,Carmo da Mata,01-Oct,20-Jan
Soja,MG,Carmo de Minas,01-Oct,20-Jan
Soja,MG,Carmo do Cajuru,01-Oct,20-Jan
Soja,MG,Carmo do Paranaíba,01-Oct,20-Jan
Soja,MG,Carmo do Rio Claro,01-Oct,20-Jan
Soja,MG,Carmópolis de Minas,01-Oct,20-Jan
Soja,MG,Carneirinho,01-Oct,20-Jan
Soja,MG,Carrancas,01-Oct,20-Jan
Soja,MG,Carvalhópolis,01-Oct,20-Jan
Soja,MG,Carvalhos,01-Oct,20-Jan
Soja,MG,Casa Grande,01-Oct,20-Jan
Soja,MG,Cascalho Rico,01-Oct,20-Jan
Soja,MG,Cássia,01-Oct,20-Jan
Soja,MG,Cataguases,01-Oct,20-Jan
Soja,MG,Catas Altas,01-Oct,20-Jan
Soja,MG,Catas Altas da Noruega,01-Oct,20-Jan
Soja,MG,Catuji,01-Oct,20-Jan
Soja,MG,Catuti,01-Nov,20-Nov
Soja,MG,Caxambu,01-Oct,20-Jan
Soja,MG,Cedro do Abaeté,01-Oct,20-Jan
Soja,MG,Central de Minas,11-Oct,20-Jan
Soja,MG,Centralina,01-Oct,20-Jan
Soja,MG,Chácara,01-Oct,20-Jan
Soja,MG,Chalé,01-Oct,20-Jan
Soja,MG,Chapada do Norte,21-Oct,20-Jan
Soja,MG,Chapada Gaúcha,21-Oct,20-Jan
Soja,MG,Chiador,01-Oct,20-Jan
Soja,MG,Cipotânea,01-Oct,20-Jan
Soja,MG,Claraval,01-Oct,20-Jan
Soja,MG,Claro dos Poções,21-Oct,20-Jan
Soja,MG,Cláudio,01-Oct,20-Jan
Soja,MG,Coimbra,01-Oct,20-Jan
Soja,MG,Coluna,01-Oct,20-Jan
Soja,MG,Comendador Gomes,01-Oct,20-Jan
Soja,MG,Comercinho,21-Oct,30-Nov
Soja,MG,Conceição da Aparecida,01-Oct,20-Jan
Soja,MG,Conceição da Barra de Minas,01-Oct,20-Jan
Soja,MG,Conceição das Alagoas,01-Oct,20-Jan
Soja,MG,Conceição das Pedras,01-Oct,20-Jan
Soja,MG,Conceição de Ipanema,01-Oct,20-Jan
Soja,MG,Conceição do Mato Dentro,01-Oct,20-Jan
Soja,MG,Conceição do Pará,01-Oct,20-Jan
Soja,MG,Conceição do Rio Verde,01-Oct,20-Jan
Soja,MG,Conceição dos Ouros,01-Oct,20-Jan
Soja,MG,Cônego Marinho,21-Oct,20-Jan
Soja,MG,Confins,01-Oct,20-Jan
Soja,MG,Congonhal,01-Oct,20-Jan
Soja,MG,Congonhas,01-Oct,20-Jan
Soja,MG,Congonhas do Norte,01-Oct,20-Jan
Soja,MG,Conquista,01-Oct,20-Jan
Soja,MG,Conselheiro Lafaiete,01-Oct,20-Jan
Soja,MG,Conselheiro Pena,11-Oct,20-Jan
Soja,MG,Consolação,01-Oct,20-Jan
Soja,MG,Contagem,01-Oct,20-Jan
Soja,MG,Coqueiral,01-Oct,20-Jan
Soja,MG,Coração de Jesus,21-Oct,20-Jan
Soja,MG,Cordisburgo,01-Oct,20-Jan
Soja,MG,Cordislândia,01-Oct,20-Jan
Soja,MG,Corinto,11-Oct,20-Jan
Soja,MG,Coroaci,01-Oct,20-Jan
Soja,MG,Coromandel,01-Oct,20-Jan
Soja,MG,Coronel Fabriciano,01-Oct,20-Jan
Soja,MG,Coronel Murta,21-Oct,30-Nov
Soja,MG,Coronel Pacheco,01-Oct,20-Jan
Soja,MG,Coronel Xavier Chaves,01-Oct,20-Jan
Soja,MG,Córrego Danta,01-Oct,20-Jan
Soja,MG,Córrego do Bom Jesus,01-Oct,20-Jan
Soja,MG,Córrego Fundo,01-Oct,20-Jan
Soja,MG,Córrego Novo,01-Oct,20-Jan
Soja,MG,Couto de Magalhães de Minas,01-Oct,20-Jan
Soja,MG,Crisólita,01-Jan,30-Nov
Soja,MG,Cristais,01-Oct,20-Jan
Soja,MG,Cristália,21-Oct,20-Jan
Soja,MG,Cristiano Otoni,01-Oct,20-Jan
Soja,MG,Cristina,01-Oct,20-Jan
Soja,MG,Crucilândia,01-Oct,20-Jan
Soja,MG,Cruzeiro da Fortaleza,01-Oct,20-Jan
Soja,MG,Cruzília,01-Oct,20-Jan
Soja,MG,Cuparaque,11-Oct,20-Jan
Soja,MG,Curral de Dentro,21-Oct,30-Nov
Soja,MG,Curvelo,11-Oct,20-Jan
Soja,MG,Datas,01-Oct,20-Jan
Soja,MG,Delfim Moreira,01-Oct,20-Jan
Soja,MG,Delfinópolis,01-Oct,20-Jan
Soja,MG,Delta,01-Oct,20-Jan
Soja,MG,Descoberto,01-Oct,20-Jan
Soja,MG,Desterro de Entre Rios,01-Oct,20-Jan
Soja,MG,Desterro do Melo,01-Oct,20-Jan
Soja,MG,Diamantina,01-Oct,20-Jan
Soja,MG,Diogo de Vasconcelos,01-Oct,20-Jan
Soja,MG,Dionísio,01-Oct,20-Jan
Soja,MG,Divinésia,01-Oct,20-Jan
Soja,MG,Divino,01-Oct,20-Jan
Soja,MG,Divino das Laranjeiras,11-Oct,20-Jan
Soja,MG,Divinolândia de Minas,01-Oct,20-Jan
Soja,MG,Divinópolis,01-Oct,20-Jan
Soja,MG,Divisa Alegre,11-Jan,30-Nov
Soja,MG,Divisa Nova,01-Oct,20-Jan
Soja,MG,Divisópolis,11-Oct,20-Jan
Soja,MG,Dom Bosco,21-Oct,20-Jan
Soja,MG,Dom Cavati,01-Oct,20-Jan
Soja,MG,Dom Joaquim,01-Oct,20-Jan
Soja,MG,Dom Silvério,01-Oct,20-Jan
Soja,MG,Dom Viçoso,01-Oct,20-Jan
Soja,MG,Dona Euzébia,01-Oct,20-Jan
Soja,MG,Dores de Campos,01-Oct,20-Jan
Soja,MG,Dores de Guanhães,01-Oct,20-Jan
Soja,MG,Dores do Indaiá,01-Oct,20-Jan
Soja,MG,Dores do Turvo,01-Oct,20-Jan
Soja,MG,Doresópolis,01-Oct,20-Jan
Soja,MG,Douradoquara,01-Oct,20-Jan
Soja,MG,Durandé,01-Oct,20-Jan
Soja,MG,Elói Mendes,01-Oct,20-Jan
Soja,MG,Engenheiro Caldas,11-Oct,20-Jan
Soja,MG,Engenheiro Navarro,21-Oct,20-Jan
Soja,MG,Entre Folhas,01-Oct,20-Jan
Soja,MG,Entre Rios de Minas,01-Oct,20-Jan
Soja,MG,Ervália,01-Oct,20-Jan
Soja,MG,Esmeraldas,01-Oct,20-Jan
Soja,MG,Espera Feliz,01-Oct,20-Jan
Soja,MG,Espinosa,01-Nov,20-Nov
Soja,MG,Espírito Santo do Dourado,01-Oct,20-Jan
Soja,MG,Estiva,01-Oct,20-Jan
Soja,MG,Estrela Dalva,01-Oct,20-Jan
Soja,MG,Estrela do Indaiá,01-Oct,20-Jan
Soja,MG,Estrela do Sul,01-Oct,20-Jan
Soja,MG,Eugenópolis,01-Oct,20-Jan
Soja,MG,Ewbank da Câmara,01-Oct,20-Jan
Soja,MG,Extrema,01-Oct,20-Jan
Soja,MG,Fama,01-Oct,20-Jan
Soja,MG,Faria Lemos,01-Oct,20-Jan
Soja,MG,Felício dos Santos,01-Oct,20-Jan
Soja,MG,Felisburgo,01-Jan,30-Nov
Soja,MG,Felixlândia,11-Oct,20-Jan
Soja,MG,Fernandes Tourinho,11-Oct,20-Jan
Soja,MG,Ferros,01-Oct,20-Jan
Soja,MG,Fervedouro,01-Oct,20-Jan
Soja,MG,Florestal,01-Oct,20-Jan
Soja,MG,Formiga,01-Oct,20-Jan
Soja,MG,Formoso,21-Oct,20-Jan
Soja,MG,Fortaleza de Minas,01-Oct,20-Jan
Soja,MG,Fortuna de Minas,01-Oct,20-Jan
Soja,MG,Francisco Badaró,21-Oct,20-Jan
Soja,MG,Francisco Dumont,11-Oct,20-Jan
Soja,MG,Francisco Sá,21-Oct,20-Jan
Soja,MG,Franciscópolis,11-Oct,20-Jan
Soja,MG,Frei Gaspar,11-Oct,20-Jan
Soja,MG,Frei Inocêncio,11-Oct,20-Jan
Soja,MG,Frei Lagonegro,01-Oct,20-Jan
Soja,MG,Fronteira,01-Oct,20-Jan
Soja,MG,Fronteira dos Vales,01-Jan,30-Nov
Soja,MG,Fruta de Leite,21-Oct,30-Nov
Soja,MG,Frutal,01-Oct,20-Jan
Soja,MG,Funilândia,01-Oct,20-Jan
Soja,MG,Galiléia,11-Oct,20-Jan
Soja,MG,Gameleiras,01-Nov,20-Nov
Soja,MG,Glaucilândia,21-Oct,20-Jan
Soja,MG,Goiabeira,11-Oct,20-Jan
Soja,MG,Goianá,01-Oct,20-Jan
Soja,MG,Gonçalves,01-Oct,20-Jan
Soja,MG,Gonzaga,01-Oct,20-Jan
Soja,MG,Gouveia,01-Oct,20-Jan
Soja,MG,Governador Valadares,11-Oct,20-Jan
Soja,MG,Grão Mogol,21-Oct,20-Jan
Soja,MG,Grupiara,01-Oct,20-Jan
Soja,MG,Guanhães,01-Oct,20-Jan
Soja,MG,Guapé,01-Oct,20-Jan
Soja,MG,Guaraciaba,01-Oct,20-Jan
Soja,MG,Guaraciama,21-Oct,20-Jan
Soja,MG,Guaranésia,01-Oct,20-Jan
Soja,MG,Guarani,01-Oct,20-Jan
Soja,MG,Guarará,01-Oct,20-Jan
Soja,MG,Guarda-Mor,01-Oct,20-Jan
Soja,MG,Guaxupé,01-Oct,20-Jan
Soja,MG,Guidoval,01-Oct,20-Jan
Soja,MG,Guimarânia,01-Oct,20-Jan
Soja,MG,Guiricema,01-Oct,20-Jan
Soja,MG,Gurinhatã,01-Oct,20-Jan
Soja,MG,Heliodora,01-Oct,20-Jan
Soja,MG,Iapu,01-Oct,20-Jan
Soja,MG,Ibertioga,01-Oct,20-Jan
Soja,MG,Ibiá,01-Oct,20-Jan
Soja,MG,Ibiaí,21-Oct,20-Jan
Soja,MG,Ibiracatu,01-Jan,30-Nov
Soja,MG,Ibiraci,01-Oct,20-Jan
Soja,MG,Ibirité,01-Oct,20-Jan
Soja,MG,Ibitiúra de Minas,01-Oct,20-Jan
Soja,MG,Ibituruna,01-Oct,20-Jan
Soja,MG,Icaraí de Minas,21-Oct,20-Jan
Soja,MG,Igarapé,01-Oct,20-Jan
Soja,MG,Igaratinga,01-Oct,20-Jan
Soja,MG,Iguatama,01-Oct,20-Jan
Soja,MG,Ijaci,01-Oct,20-Jan
Soja,MG,Ilicínea,01-Oct,20-Jan
Soja,MG,Imbé de Minas,01-Oct,20-Jan
Soja,MG,Inconfidentes,01-Oct,20-Jan
Soja,MG,Indaiabira,21-Oct,30-Nov
Soja,MG,Indianópolis,01-Oct,20-Jan
Soja,MG,Ingaí,01-Oct,20-Jan
Soja,MG,Inhapim,01-Oct,20-Jan
Soja,MG,Inhaúma,01-Oct,20-Jan
Soja,MG,Inimutaba,11-Oct,20-Jan
Soja,MG,Ipaba,01-Oct,20-Jan
Soja,MG,Ipanema,01-Oct,20-Jan
Soja,MG,Ipatinga,01-Oct,20-Jan
Soja,MG,Ipiaçu,01-Oct,20-Jan
Soja,MG,Ipuiúna,01-Oct,20-Jan
Soja,MG,Iraí de Minas,01-Oct,20-Jan
Soja,MG,Itabira,01-Oct,20-Jan
Soja,MG,Itabirinha,11-Oct,20-Jan
Soja,MG,Itabirito,01-Oct,20-Jan
Soja,MG,Itacambira,21-Oct,20-Jan
Soja,MG,Itacarambi,01-Nov,30-Nov
Soja,MG,Itaguara,01-Oct,20-Jan
Soja,MG,Itaipé,01-Oct,20-Jan
Soja,MG,Itajubá,01-Oct,20-Jan
Soja,MG,Itamarandiba,11-Oct,20-Jan
Soja,MG,Itamarati de Minas,01-Oct,20-Jan
Soja,MG,Itambacuri,11-Oct,20-Jan
Soja,MG,Itambé do Mato Dentro,01-Oct,20-Jan
Soja,MG,Itamogi,01-Oct,20-Jan
Soja,MG,Itamonte,01-Oct,20-Jan
Soja,MG,Itanhandu,01-Oct,20-Jan
Soja,MG,Itanhomi,11-Oct,20-Jan
Soja,MG,Itaobim,11-Jan,30-Nov
Soja,MG,Itapagipe,01-Oct,20-Jan
Soja,MG,Itapecerica,01-Oct,20-Jan
Soja,MG,Itapeva,01-Oct,20-Jan
Soja,MG,Itatiaiuçu,01-Oct,20-Jan
Soja,MG,Itaú de Minas,01-Oct,20-Jan
Soja,MG,Itaúna,01-Oct,20-Jan
Soja,MG,Itaverava,01-Oct,20-Jan
Soja,MG,Itinga,21-Oct,30-Nov
Soja,MG,Itueta,11-Oct,20-Jan
Soja,MG,Ituiutaba,01-Oct,20-Jan
Soja,MG,Itumirim,01-Oct,20-Jan
Soja,MG,Iturama,01-Oct,20-Jan
Soja,MG,Itutinga,01-Oct,20-Jan
Soja,MG,Jaboticatubas,01-Oct,20-Jan
Soja,MG,Jacinto,01-Jan,30-Nov
Soja,MG,Jacuí,01-Oct,20-Jan
Soja,MG,Jacutinga,01-Oct,20-Jan
Soja,MG,Jaguaraçu,01-Oct,20-Jan
Soja,MG,Jaíba,01-Nov,30-Nov
Soja,MG,Jampruca,11-Oct,20-Jan
Soja,MG,Janaúba,01-Jan,30-Nov
Soja,MG,Januária,21-Oct,20-Jan
Soja,MG,Japaraíba,01-Oct,20-Jan
Soja,MG,Japonvar,21-Oct,20-Jan
