Cultura,UF,Município,Inicio,Termino
Milho,PR,Pérola d'Oeste,01-Aug,31-Dec
Milho,PR,Piên,01-Aug,31-Dec
Milho,PR,Piên,01-Aug,31-Dec
Milho,PR,Piên,01-Aug,31-Dec
Milho,PR,Pinhais,01-Aug,31-Dec
Milho,PR,Pinhais,01-Aug,31-Dec
Milho,PR,Pinhais,01-Aug,31-Dec
Milho,PR,Pinhal de São Bento,01-Aug,31-Dec
Milho,PR,Pinhal de São Bento,01-Aug,31-Dec
Milho,PR,Pinhal de São Bento,01-Aug,31-Dec
Milho,PR,Pinhalão,01-Aug,31-Dec
Milho,PR,Pinhalão,01-Aug,31-Dec
Milho,PR,Pinhalão,01-Aug,31-Dec
Milho,PR,Pinhão,01-Aug,31-Dec
Milho,PR,Pinhão,01-Aug,31-Dec
Milho,PR,Pinhão,01-Aug,31-Dec
Milho,PR,Piraí do Sul,01-Aug,31-Dec
Milho,PR,Piraí do Sul,01-Aug,31-Dec
Milho,PR,Piraí do Sul,01-Aug,31-Dec
Milho,PR,Piraquara,01-Aug,31-Dec
Milho,PR,Piraquara,01-Aug,31-Dec
Milho,PR,Piraquara,01-Aug,31-Dec
Milho,PR,Pitanga,01-Aug,31-Dec
Milho,PR,Pitanga,01-Aug,31-Dec
Milho,PR,Pitanga,01-Aug,31-Dec
Milho,PR,Pitangueiras,01-Aug,31-Dec
Milho,PR,Pitangueiras,01-Aug,31-Dec
Milho,PR,Pitangueiras,01-Aug,31-Dec
Milho,PR,Planaltina do Paraná,01-Aug,31-Dec
Milho,PR,Planaltina do Paraná,01-Aug,31-Dec
Milho,PR,Planaltina do Paraná,01-Aug,31-Dec
Milho,PR,Planalto,01-Aug,31-Dec
Milho,PR,Planalto,01-Aug,31-Dec
Milho,PR,Planalto,01-Aug,31-Dec
Milho,PR,Ponta Grossa,01-Aug,31-Dec
Milho,PR,Ponta Grossa,01-Aug,31-Dec
Milho,PR,Ponta Grossa,01-Aug,31-Dec
Milho,PR,Pontal do Paraná,01-Aug,31-Dec
Milho,PR,Pontal do Paraná,01-Aug,31-Dec
Milho,PR,Pontal do Paraná,01-Aug,31-Dec
Milho,PR,Porecatu,01-Aug,31-Dec
Milho,PR,Porecatu,01-Aug,31-Dec
Milho,PR,Porecatu,01-Aug,31-Dec
Milho,PR,Porto Amazonas,01-Aug,31-Dec
Milho,PR,Porto Amazonas,01-Aug,31-Dec
Milho,PR,Porto Amazonas,01-Aug,31-Dec
Milho,PR,Porto Barreiro,01-Aug,31-Dec
Milho,PR,Porto Barreiro,01-Aug,31-Dec
Milho,PR,Porto Barreiro,01-Aug,31-Dec
Milho,PR,Porto Rico,01-Aug,31-Dec
Milho,PR,Porto Rico,01-Aug,31-Dec
Milho,PR,Porto Rico,01-Aug,31-Dec
Milho,PR,Porto Vitória,01-Aug,31-Dec
Milho,PR,Porto Vitória,01-Aug,31-Dec
Milho,PR,Porto Vitória,01-Aug,31-Dec
Milho,PR,Prado Ferreira,01-Aug,31-Dec
Milho,PR,Prado Ferreira,01-Aug,31-Dec
Milho,PR,Prado Ferreira,01-Aug,31-Dec
Milho,PR,Pranchita,01-Aug,31-Dec
Milho,PR,Pranchita,01-Aug,31-Dec
Milho,PR,Pranchita,01-Aug,31-Dec
Milho,PR,Presidente Castelo Branco,01-Aug,31-Dec
Milho,PR,Presidente Castelo Branco,01-Aug,31-Dec
Milho,PR,Presidente Castelo Branco,01-Aug,31-Dec
Milho,PR,Primeiro de Maio,01-Aug,31-Dec
Milho,PR,Primeiro de Maio,01-Aug,31-Dec
Milho,PR,Primeiro de Maio,01-Aug,31-Dec
Milho,PR,Prudentópolis,01-Aug,31-Dec
Milho,PR,Prudentópolis,01-Aug,31-Dec
Milho,PR,Prudentópolis,01-Aug,31-Dec
Milho,PR,Quarto Centenário,01-Aug,31-Dec
Milho,PR,Quarto Centenário,01-Aug,31-Dec
Milho,PR,Quarto Centenário,01-Aug,31-Dec
Milho,PR,Quatiguá,01-Aug,31-Dec
Milho,PR,Quatiguá,01-Aug,31-Dec
Milho,PR,Quatiguá,01-Aug,31-Dec
Milho,PR,Quatro Barras,01-Aug,31-Dec
Milho,PR,Quatro Barras,01-Aug,31-Dec
Milho,PR,Quatro Barras,01-Aug,31-Dec
Milho,PR,Quatro Pontes,01-Aug,31-Dec
Milho,PR,Quatro Pontes,01-Aug,31-Dec
Milho,PR,Quatro Pontes,01-Aug,31-Dec
Milho,PR,Quedas do Iguaçu,01-Aug,31-Dec
Milho,PR,Quedas do Iguaçu,01-Aug,31-Dec
Milho,PR,Quedas do Iguaçu,01-Aug,31-Dec
Milho,PR,Querência do Norte,01-Aug,31-Dec
Milho,PR,Querência do Norte,01-Aug,31-Dec
Milho,PR,Querência do Norte,01-Aug,31-Dec
Milho,PR,Quinta do Sol,01-Aug,31-Dec
Milho,PR,Quinta do Sol,01-Aug,31-Dec
Milho,PR,Quinta do Sol,01-Aug,31-Dec
Milho,PR,Quitandinha,01-Aug,31-Dec
Milho,PR,Quitandinha,01-Aug,31-Dec
Milho,PR,Quitandinha,01-Aug,31-Dec
Milho,PR,Ramilândia,01-Aug,31-Dec
Milho,PR,Ramilândia,01-Aug,31-Dec
Milho,PR,Ramilândia,01-Aug,31-Dec
Milho,PR,Rancho Alegre,01-Aug,31-Dec
Milho,PR,Rancho Alegre,01-Aug,31-Dec
Milho,PR,Rancho Alegre,01-Aug,31-Dec
Milho,PR,Rancho Alegre d'Oeste,01-Aug,31-Dec
Milho,PR,Rancho Alegre d'Oeste,01-Aug,31-Dec
Milho,PR,Rancho Alegre d'Oeste,01-Aug,31-Dec
Milho,PR,Realeza,01-Aug,31-Dec
Milho,PR,Realeza,01-Aug,31-Dec
Milho,PR,Realeza,01-Aug,31-Dec
Milho,PR,Rebouças,01-Aug,31-Dec
Milho,PR,Rebouças,01-Aug,31-Dec
Milho,PR,Rebouças,01-Aug,31-Dec
Milho,PR,Renascença,01-Aug,31-Dec
Milho,PR,Renascença,01-Aug,31-Dec
Milho,PR,Renascença,01-Aug,31-Dec
Milho,PR,Reserva,01-Aug,31-Dec
Milho,PR,Reserva,01-Aug,31-Dec
Milho,PR,Reserva,01-Aug,31-Dec
Milho,PR,Reserva do Iguaçu,01-Aug,31-Dec
Milho,PR,Reserva do Iguaçu,01-Aug,31-Dec
Milho,PR,Reserva do Iguaçu,01-Aug,31-Dec
Milho,PR,Ribeirão Claro,01-Aug,31-Dec
Milho,PR,Ribeirão Claro,01-Aug,31-Dec
Milho,PR,Ribeirão Claro,01-Aug,31-Dec
Milho,PR,Ribeirão do Pinhal,01-Aug,31-Dec
Milho,PR,Ribeirão do Pinhal,01-Aug,31-Dec
Milho,PR,Ribeirão do Pinhal,01-Aug,31-Dec
Milho,PR,Rio Azul,01-Aug,31-Dec
Milho,PR,Rio Azul,01-Aug,31-Dec
Milho,PR,Rio Azul,01-Aug,31-Dec
Milho,PR,Rio Bom,01-Aug,31-Dec
Milho,PR,Rio Bom,01-Aug,31-Dec
Milho,PR,Rio Bom,01-Aug,31-Dec
Milho,PR,Rio Bonito do Iguaçu,01-Aug,31-Dec
Milho,PR,Rio Bonito do Iguaçu,01-Aug,31-Dec
Milho,PR,Rio Bonito do Iguaçu,01-Aug,31-Dec
Milho,PR,Rio Branco do Ivaí,01-Aug,31-Dec
Milho,PR,Rio Branco do Ivaí,01-Aug,31-Dec
Milho,PR,Rio Branco do Ivaí,01-Aug,31-Dec
Milho,PR,Rio Branco do Sul,01-Aug,31-Dec
Milho,PR,Rio Branco do Sul,01-Aug,31-Dec
Milho,PR,Rio Branco do Sul,01-Aug,31-Dec
Milho,PR,Rio Negro,01-Aug,31-Dec
Milho,PR,Rio Negro,01-Aug,31-Dec
Milho,PR,Rio Negro,01-Aug,31-Dec
Milho,PR,Rolândia,01-Aug,31-Dec
Milho,PR,Rolândia,01-Aug,31-Dec
Milho,PR,Rolândia,01-Aug,31-Dec
Milho,PR,Roncador,01-Aug,31-Dec
Milho,PR,Roncador,01-Aug,31-Dec
Milho,PR,Roncador,01-Aug,31-Dec
Milho,PR,Rondon,01-Aug,31-Dec
Milho,PR,Rondon,01-Aug,31-Dec
Milho,PR,Rondon,01-Aug,31-Dec
Milho,PR,Rosário do Ivaí,01-Aug,31-Dec
Milho,PR,Rosário do Ivaí,01-Aug,31-Dec
Milho,PR,Rosário do Ivaí,01-Aug,31-Dec
Milho,PR,Sabáudia,01-Aug,31-Dec
Milho,PR,Sabáudia,01-Aug,31-Dec
Milho,PR,Sabáudia,01-Aug,31-Dec
Milho,PR,Salgado Filho,01-Aug,31-Dec
Milho,PR,Salgado Filho,01-Aug,31-Dec
Milho,PR,Salgado Filho,01-Aug,31-Dec
Milho,PR,Salto do Itararé,01-Aug,31-Dec
Milho,PR,Salto do Itararé,01-Aug,31-Dec
Milho,PR,Salto do Itararé,01-Aug,31-Dec
Milho,PR,Salto do Lontra,01-Aug,31-Dec
Milho,PR,Salto do Lontra,01-Aug,31-Dec
Milho,PR,Salto do Lontra,01-Aug,31-Dec
Milho,PR,Santa Amélia,01-Aug,31-Dec
Milho,PR,Santa Amélia,01-Aug,31-Dec
Milho,PR,Santa Amélia,01-Aug,31-Dec
Milho,PR,Santa Cecília do Pavão,01-Aug,31-Dec
Milho,PR,Santa Cecília do Pavão,01-Aug,31-Dec
Milho,PR,Santa Cecília do Pavão,01-Aug,31-Dec
Milho,PR,Santa Cruz de Monte Castelo,01-Aug,31-Dec
Milho,PR,Santa Cruz de Monte Castelo,01-Aug,31-Dec
Milho,PR,Santa Cruz de Monte Castelo,01-Aug,31-Dec
Milho,PR,Santa Fé,01-Aug,31-Dec
Milho,PR,Santa Fé,01-Aug,31-Dec
Milho,PR,Santa Fé,01-Aug,31-Dec
Milho,PR,Santa Helena,01-Aug,31-Dec
Milho,PR,Santa Helena,01-Aug,31-Dec
Milho,PR,Santa Helena,01-Aug,31-Dec
Milho,PR,Santa Inês,01-Aug,31-Dec
Milho,PR,Santa Inês,01-Aug,31-Dec
Milho,PR,Santa Inês,01-Aug,31-Dec
Milho,PR,Santa Isabel do Ivaí,01-Aug,31-Dec
Milho,PR,Santa Isabel do Ivaí,01-Aug,31-Dec
Milho,PR,Santa Isabel do Ivaí,01-Aug,31-Dec
Milho,PR,Santa Izabel do Oeste,01-Aug,31-Dec
Milho,PR,Santa Izabel do Oeste,01-Aug,31-Dec
Milho,PR,Santa Izabel do Oeste,01-Aug,31-Dec
Milho,PR,Santa Lúcia,01-Aug,31-Dec
Milho,PR,Santa Lúcia,01-Aug,31-Dec
Milho,PR,Santa Lúcia,01-Aug,31-Dec
Milho,PR,Santa Maria do Oeste,01-Aug,31-Dec
Milho,PR,Santa Maria do Oeste,01-Aug,31-Dec
Milho,PR,Santa Maria do Oeste,01-Aug,31-Dec
Milho,PR,Santa Mariana,01-Aug,31-Dec
Milho,PR,Santa Mariana,01-Aug,31-Dec
Milho,PR,Santa Mariana,01-Aug,31-Dec
Milho,PR,Santa Mônica,01-Aug,31-Dec
Milho,PR,Santa Mônica,01-Aug,31-Dec
Milho,PR,Santa Mônica,01-Aug,31-Dec
Milho,PR,Santa Tereza do Oeste,01-Aug,31-Dec
Milho,PR,Santa Tereza do Oeste,01-Aug,31-Dec
Milho,PR,Santa Tereza do Oeste,01-Aug,31-Dec
Milho,PR,Santa Terezinha de Itaipu,01-Aug,31-Dec
Milho,PR,Santa Terezinha de Itaipu,01-Aug,31-Dec
Milho,PR,Santa Terezinha de Itaipu,01-Aug,31-Dec
Milho,PR,Santana do Itararé,01-Aug,31-Dec
Milho,PR,Santana do Itararé,01-Aug,31-Dec
Milho,PR,Santana do Itararé,01-Aug,31-Dec
Milho,PR,Santo Antônio da Platina,01-Aug,31-Dec
Milho,PR,Santo Antônio da Platina,01-Aug,31-Dec
Milho,PR,Santo Antônio da Platina,01-Aug,31-Dec
Milho,PR,Santo Antônio do Caiuá,01-Aug,31-Dec
Milho,PR,Santo Antônio do Caiuá,01-Aug,31-Dec
Milho,PR,Santo Antônio do Caiuá,01-Aug,31-Dec
Milho,PR,Santo Antônio do Paraíso,01-Aug,31-Dec
Milho,PR,Santo Antônio do Paraíso,01-Aug,31-Dec
Milho,PR,Santo Antônio do Paraíso,01-Aug,31-Dec
Milho,PR,Santo Antônio do Sudoeste,01-Aug,31-Dec
Milho,PR,Santo Antônio do Sudoeste,01-Aug,31-Dec
Milho,PR,Santo Antônio do Sudoeste,01-Aug,31-Dec
Milho,PR,Santo Inácio,01-Aug,31-Dec
Milho,PR,Santo Inácio,01-Aug,31-Dec
Milho,PR,Santo Inácio,01-Aug,31-Dec
Milho,PR,São Carlos do Ivaí,01-Aug,31-Dec
Milho,PR,São Carlos do Ivaí,01-Aug,31-Dec
Milho,PR,São Carlos do Ivaí,01-Aug,31-Dec
Milho,PR,São Jerônimo da Serra,01-Aug,31-Dec
Milho,PR,São Jerônimo da Serra,01-Aug,31-Dec
Milho,PR,São Jerônimo da Serra,01-Aug,31-Dec
Milho,PR,São João,01-Aug,31-Dec
Milho,PR,São João,01-Aug,31-Dec
Milho,PR,São João,01-Aug,31-Dec
Milho,PR,São João do Caiuá,01-Aug,31-Dec
Milho,PR,São João do Caiuá,01-Aug,31-Dec
Milho,PR,São João do Caiuá,01-Aug,31-Dec
Milho,PR,São João do Ivaí,01-Aug,31-Dec
Milho,PR,São João do Ivaí,01-Aug,31-Dec
Milho,PR,São João do Ivaí,01-Aug,31-Dec
Milho,PR,São João do Triunfo,01-Aug,31-Dec
Milho,PR,São João do Triunfo,01-Aug,31-Dec
Milho,PR,São João do Triunfo,01-Aug,31-Dec
Milho,PR,São Jorge D'Oeste,01-Aug,31-Dec
Milho,PR,São Jorge D'Oeste,01-Aug,31-Dec
Milho,PR,São Jorge D'Oeste,01-Aug,31-Dec
Milho,PR,São Jorge do Ivaí,01-Aug,31-Dec
Milho,PR,São Jorge do Ivaí,01-Aug,31-Dec
Milho,PR,São Jorge do Ivaí,01-Aug,31-Dec
Milho,PR,São Jorge do Patrocínio,01-Aug,31-Dec
Milho,PR,São Jorge do Patrocínio,01-Aug,31-Dec
Milho,PR,São Jorge do Patrocínio,01-Aug,31-Dec
Milho,PR,São José da Boa Vista,01-Aug,31-Dec
Milho,PR,São José da Boa Vista,01-Aug,31-Dec
Milho,PR,São José da Boa Vista,01-Aug,31-Dec
Milho,PR,São José das Palmeiras,01-Aug,31-Dec
Milho,PR,São José das Palmeiras,01-Aug,31-Dec
Milho,PR,São José das Palmeiras,01-Aug,31-Dec
Milho,PR,São José dos Pinhais,01-Aug,31-Dec
Milho,PR,São José dos Pinhais,01-Aug,31-Dec
Milho,PR,São José dos Pinhais,01-Aug,31-Dec
Milho,PR,São Manoel do Paraná,01-Aug,31-Dec
Milho,PR,São Manoel do Paraná,01-Aug,31-Dec
Milho,PR,São Manoel do Paraná,01-Aug,31-Dec
Milho,PR,São Mateus do Sul,01-Aug,31-Dec
Milho,PR,São Mateus do Sul,01-Aug,31-Dec
Milho,PR,São Mateus do Sul,01-Aug,31-Dec
Milho,PR,São Miguel do Iguaçu,01-Aug,31-Dec
Milho,PR,São Miguel do Iguaçu,01-Aug,31-Dec
Milho,PR,São Miguel do Iguaçu,01-Aug,31-Dec
Milho,PR,São Pedro do Iguaçu,01-Aug,31-Dec
Milho,PR,São Pedro do Iguaçu,01-Aug,31-Dec
Milho,PR,São Pedro do Iguaçu,01-Aug,31-Dec
Milho,PR,São Pedro do Ivaí,01-Aug,31-Dec
Milho,PR,São Pedro do Ivaí,01-Aug,31-Dec
Milho,PR,São Pedro do Ivaí,01-Aug,31-Dec
Milho,PR,São Pedro do Paraná,01-Aug,31-Dec
Milho,PR,São Pedro do Paraná,01-Aug,31-Dec
Milho,PR,São Pedro do Paraná,01-Aug,31-Dec
Milho,PR,São Sebastião da Amoreira,01-Aug,31-Dec
Milho,PR,São Sebastião da Amoreira,01-Aug,31-Dec
Milho,PR,São Sebastião da Amoreira,01-Aug,31-Dec
Milho,PR,São Tomé,01-Aug,31-Dec
Milho,PR,São Tomé,01-Aug,31-Dec
Milho,PR,São Tomé,01-Aug,31-Dec
Milho,PR,Sapopema,01-Aug,31-Dec
Milho,PR,Sapopema,01-Aug,31-Dec
Milho,PR,Sapopema,01-Aug,31-Dec
Milho,PR,Sarandi,01-Aug,31-Dec
Milho,PR,Sarandi,01-Aug,31-Dec
Milho,PR,Sarandi,01-Aug,31-Dec
Milho,PR,Saudade do Iguaçu,01-Aug,31-Dec
Milho,PR,Saudade do Iguaçu,01-Aug,31-Dec
Milho,PR,Saudade do Iguaçu,01-Aug,31-Dec
Milho,PR,Sengés,01-Aug,31-Dec
Milho,PR,Sengés,01-Aug,31-Dec
Milho,PR,Sengés,01-Aug,31-Dec
Milho,PR,Serranópolis do Iguaçu,01-Aug,31-Dec
Milho,PR,Serranópolis do Iguaçu,01-Aug,31-Dec
Milho,PR,Serranópolis do Iguaçu,01-Aug,31-Dec
Milho,PR,Sertaneja,01-Aug,31-Dec
Milho,PR,Sertaneja,01-Aug,31-Dec
Milho,PR,Sertaneja,01-Aug,31-Dec
Milho,PR,Sertanópolis,01-Aug,31-Dec
Milho,PR,Sertanópolis,01-Aug,31-Dec
Milho,PR,Sertanópolis,01-Aug,31-Dec
Milho,PR,Siqueira Campos,01-Aug,31-Dec
Milho,PR,Siqueira Campos,01-Aug,31-Dec
Milho,PR,Siqueira Campos,01-Aug,31-Dec
Milho,PR,Sulina,01-Aug,31-Dec
Milho,PR,Sulina,01-Aug,31-Dec
Milho,PR,Sulina,01-Aug,31-Dec
Milho,PR,Tamarana,01-Aug,31-Dec
Milho,PR,Tamarana,01-Aug,31-Dec
Milho,PR,Tamarana,01-Aug,31-Dec
Milho,PR,Tamboara,01-Aug,31-Dec
Milho,PR,Tamboara,01-Aug,31-Dec
Milho,PR,Tamboara,01-Aug,31-Dec
Milho,PR,Tapejara,01-Aug,31-Dec
Milho,PR,Tapejara,01-Aug,31-Dec
Milho,PR,Tapejara,01-Aug,31-Dec
Milho,PR,Tapira,01-Aug,31-Dec
Milho,PR,Tapira,01-Aug,31-Dec
Milho,PR,Tapira,01-Aug,31-Dec
Milho,PR,Teixeira Soares,01-Aug,31-Dec
Milho,PR,Teixeira Soares,01-Aug,31-Dec
Milho,PR,Teixeira Soares,01-Aug,31-Dec
Milho,PR,Telêmaco Borba,01-Aug,31-Dec
Milho,PR,Telêmaco Borba,01-Aug,31-Dec
Milho,PR,Telêmaco Borba,01-Aug,31-Dec
Milho,PR,Terra Boa,01-Aug,31-Dec
Milho,PR,Terra Boa,01-Aug,31-Dec
Milho,PR,Terra Boa,01-Aug,31-Dec
Milho,PR,Terra Rica,01-Aug,31-Dec
Milho,PR,Terra Rica,01-Aug,31-Dec
Milho,PR,Terra Rica,01-Aug,31-Dec
Milho,PR,Terra Roxa,01-Aug,31-Dec
Milho,PR,Terra Roxa,01-Aug,31-Dec
Milho,PR,Terra Roxa,01-Aug,31-Dec
Milho,PR,Tibagi,01-Aug,31-Dec
Milho,PR,Tibagi,01-Aug,31-Dec
Milho,PR,Tibagi,01-Aug,31-Dec
Milho,PR,Tijucas do Sul,01-Aug,31-Dec
Milho,PR,Tijucas do Sul,01-Aug,31-Dec
Milho,PR,Tijucas do Sul,01-Aug,31-Dec
Milho,PR,Toledo,01-Aug,31-Dec
Milho,PR,Toledo,01-Aug,31-Dec
Milho,PR,Toledo,01-Aug,31-Dec
Milho,PR,Tomazina,01-Aug,31-Dec
Milho,PR,Tomazina,01-Aug,31-Dec
Milho,PR,Tomazina,01-Aug,31-Dec
Milho,PR,Três Barras do Paraná,01-Aug,31-Dec
Milho,PR,Três Barras do Paraná,01-Aug,31-Dec
Milho,PR,Três Barras do Paraná,01-Aug,31-Dec
Milho,PR,Tunas do Paraná,01-Aug,31-Dec
Milho,PR,Tunas do Paraná,01-Aug,31-Dec
Milho,PR,Tunas do Paraná,01-Aug,31-Dec
Milho,PR,Tuneiras do Oeste,01-Aug,31-Dec
Milho,PR,Tuneiras do Oeste,01-Aug,31-Dec
Milho,PR,Tuneiras do Oeste,01-Aug,31-Dec
Milho,PR,Tupãssi,01-Aug,31-Dec
Milho,PR,Tupãssi,01-Aug,31-Dec
Milho,PR,Tupãssi,01-Aug,31-Dec
Milho,PR,Turvo,01-Aug,31-Dec
Milho,PR,Turvo,01-Aug,31-Dec
Milho,PR,Turvo,01-Aug,31-Dec
Milho,PR,Ubiratã,01-Aug,31-Dec
Milho,PR,Ubiratã,01-Aug,31-Dec
Milho,PR,Ubiratã,01-Aug,31-Dec
Milho,PR,Umuarama,01-Aug,31-Dec
Milho,PR,Umuarama,01-Aug,31-Dec
Milho,PR,Umuarama,01-Aug,31-Dec
Milho,PR,União da Vitória,01-Aug,31-Dec
Milho,PR,União da Vitória,01-Aug,31-Dec
Milho,PR,União da Vitória,01-Aug,31-Dec
Milho,PR,Uniflor,01-Aug,31-Dec
Milho,PR,Uniflor,01-Aug,31-Dec
Milho,PR,Uniflor,01-Aug,31-Dec
Milho,PR,Uraí,01-Aug,31-Dec
Milho,PR,Uraí,01-Aug,31-Dec
Milho,PR,Uraí,01-Aug,31-Dec
Milho,PR,Ventania,01-Aug,31-Dec
Milho,PR,Ventania,01-Aug,31-Dec
Milho,PR,Ventania,01-Aug,31-Dec
Milho,PR,Vera Cruz do Oeste,01-Aug,31-Dec
Milho,PR,Vera Cruz do Oeste,01-Aug,31-Dec
Milho,PR,Vera Cruz do Oeste,01-Aug,31-Dec
Milho,PR,Verê,01-Aug,31-Dec
Milho,PR,Verê,01-Aug,31-Dec
Milho,PR,Verê,01-Aug,31-Dec
Milho,PR,Virmond,01-Aug,31-Dec
Milho,PR,Virmond,01-Aug,31-Dec
Milho,PR,Virmond,01-Aug,31-Dec
Milho,PR,Vitorino,01-Aug,31-Dec
Milho,PR,Vitorino,01-Aug,31-Dec
Milho,PR,Vitorino,01-Aug,31-Dec
Milho,PR,Wenceslau Braz,01-Aug,31-Dec
Milho,PR,Wenceslau Braz,01-Aug,31-Dec
Milho,PR,Wenceslau Braz,01-Aug,31-Dec
Milho,PR,Xambrê,01-Aug,31-Dec
Milho,PR,Xambrê,01-Aug,31-Dec
Milho,PR,Xambrê,01-Aug,31-Dec
Milho,RJ,Angra dos Reis,01-Aug,31-Dec
Milho,RJ,Angra dos Reis,01-Aug,31-Dec
Milho,RJ,Angra dos Reis,01-Aug,31-Dec
Milho,RJ,Aperibé,01-Aug,31-Dec
Milho,RJ,Aperibé,01-Aug,31-Dec
Milho,RJ,Aperibé,01-Aug,31-Dec
Milho,RJ,Araruama,01-Aug,31-Dec
Milho,RJ,Araruama,01-Aug,31-Dec
Milho,RJ,Araruama,01-Aug,31-Dec
Milho,RJ,Areal,01-Aug,31-Dec
Milho,RJ,Areal,01-Aug,31-Dec
Milho,RJ,Areal,01-Aug,31-Dec
Milho,RJ,Armação dos Búzios,01-Aug,31-Dec
Milho,RJ,Armação dos Búzios,01-Aug,31-Dec
Milho,RJ,Armação dos Búzios,01-Aug,31-Dec
Milho,RJ,Arraial do Cabo,01-Aug,31-Dec
Milho,RJ,Arraial do Cabo,01-Aug,31-Dec
Milho,RJ,Arraial do Cabo,01-Aug,31-Dec
Milho,RJ,Barra do Piraí,01-Aug,31-Dec
Milho,RJ,Barra do Piraí,01-Aug,31-Dec
Milho,RJ,Barra do Piraí,01-Aug,31-Dec
Milho,RJ,Barra Mansa,01-Aug,31-Dec
Milho,RJ,Barra Mansa,01-Aug,31-Dec
Milho,RJ,Barra Mansa,01-Aug,31-Dec
Milho,RJ,Belford Roxo,01-Aug,31-Dec
Milho,RJ,Belford Roxo,01-Aug,31-Dec
Milho,RJ,Belford Roxo,01-Aug,31-Dec
Milho,RJ,Bom Jardim,01-Aug,31-Dec
Milho,RJ,Bom Jardim,01-Aug,31-Dec
Milho,RJ,Bom Jardim,01-Aug,31-Dec
Milho,RJ,Bom Jesus do Itabapoana,01-Aug,31-Dec
Milho,RJ,Bom Jesus do Itabapoana,01-Aug,31-Dec
Milho,RJ,Bom Jesus do Itabapoana,01-Aug,31-Dec
Milho,RJ,Cabo Frio,01-Aug,31-Dec
Milho,RJ,Cabo Frio,01-Aug,31-Dec
Milho,RJ,Cabo Frio,01-Aug,31-Dec
Milho,RJ,Cachoeiras de Macacu,01-Aug,31-Dec
Milho,RJ,Cachoeiras de Macacu,01-Aug,31-Dec
Milho,RJ,Cachoeiras de Macacu,01-Aug,31-Dec
Milho,RJ,Cambuci,01-Aug,31-Dec
Milho,RJ,Cambuci,01-Aug,31-Dec
Milho,RJ,Cambuci,01-Aug,31-Dec
Milho,RJ,Campos dos Goytacazes,01-Aug,10-Dec
Milho,RJ,Campos dos Goytacazes,01-Aug,31-Dec
Milho,RJ,Campos dos Goytacazes,01-Aug,10-Nov
Milho,RJ,Cantagalo,01-Aug,31-Dec
Milho,RJ,Cantagalo,01-Aug,31-Dec
Milho,RJ,Cantagalo,01-Aug,31-Dec
Milho,RJ,Carapebus,01-Aug,31-Dec
Milho,RJ,Carapebus,01-Aug,31-Dec
Milho,RJ,Carapebus,01-Aug,31-Dec
Milho,RJ,Cardoso Moreira,01-Aug,10-Dec
Milho,RJ,Cardoso Moreira,01-Aug,30-Nov
Milho,RJ,Cardoso Moreira,01-Aug,10-Nov
Milho,RJ,Carmo,01-Aug,31-Dec
Milho,RJ,Carmo,01-Aug,31-Dec
Milho,RJ,Carmo,01-Aug,31-Dec
Milho,RJ,Casimiro de Abreu,01-Aug,31-Dec
Milho,RJ,Casimiro de Abreu,01-Aug,31-Dec
Milho,RJ,Casimiro de Abreu,01-Aug,31-Dec
Milho,RJ,Comendador Levy Gasparian,01-Aug,31-Dec
Milho,RJ,Comendador Levy Gasparian,01-Aug,31-Dec
Milho,RJ,Comendador Levy Gasparian,01-Aug,31-Dec
Milho,RJ,Conceição de Macabu,01-Aug,31-Dec
Milho,RJ,Conceição de Macabu,01-Aug,31-Dec
Milho,RJ,Conceição de Macabu,01-Aug,31-Dec
Milho,RJ,Cordeiro,01-Aug,31-Dec
Milho,RJ,Cordeiro,01-Aug,31-Dec
Milho,RJ,Cordeiro,01-Aug,31-Dec
Milho,RJ,Duas Barras,01-Aug,31-Dec
Milho,RJ,Duas Barras,01-Aug,31-Dec
Milho,RJ,Duas Barras,01-Aug,31-Dec
Milho,RJ,Duque de Caxias,01-Aug,31-Dec
Milho,RJ,Duque de Caxias,01-Aug,31-Dec
Milho,RJ,Duque de Caxias,01-Aug,31-Dec
Milho,RJ,Engenheiro Paulo de Frontin,01-Aug,31-Dec
Milho,RJ,Engenheiro Paulo de Frontin,01-Aug,31-Dec
Milho,RJ,Engenheiro Paulo de Frontin,01-Aug,31-Dec
Milho,RJ,Guapimirim,01-Aug,31-Dec
Milho,RJ,Guapimirim,01-Aug,31-Dec
Milho,RJ,Guapimirim,01-Aug,31-Dec
Milho,RJ,Iguaba Grande,01-Aug,31-Dec
Milho,RJ,Iguaba Grande,01-Aug,31-Dec
Milho,RJ,Iguaba Grande,01-Aug,31-Dec
Milho,RJ,Itaboraí,01-Aug,31-Dec
Milho,RJ,Itaboraí,01-Aug,31-Dec
Milho,RJ,Itaboraí,01-Aug,31-Dec
Milho,RJ,Itaguaí,01-Aug,31-Dec
Milho,RJ,Itaguaí,01-Aug,31-Dec
Milho,RJ,Itaguaí,01-Aug,31-Dec
Milho,RJ,Italva,01-Aug,10-Dec
Milho,RJ,Italva,01-Aug,31-Dec
Milho,RJ,Italva,01-Aug,31-Dec
Milho,RJ,Itaocara,01-Aug,31-Dec
Milho,RJ,Itaocara,01-Aug,31-Dec
Milho,RJ,Itaocara,01-Aug,31-Dec
Milho,RJ,Itaperuna,01-Aug,31-Dec
