Cultura,UF,Município,Inicio,Termino
Arroz Sequeiro,MG,Extrema,01-Oct,31-Jan
Arroz Sequeiro,MG,Fama,01-Oct,31-Jan
Arroz Sequeiro,MG,Faria Lemos,01-Jan,30-Nov
Arroz Sequeiro,MG,Felício dos Santos,11-Oct,31-Jan
Arroz Sequeiro,MG,Felixlândia,11-Oct,31-Jan
Arroz Sequeiro,MG,Fernandes Tourinho,11-Oct,20-Nov
Arroz Sequeiro,MG,Ferros,01-Oct,31-Jan
Arroz Sequeiro,MG,Fervedouro,01-Oct,31-Jan
Arroz Sequeiro,MG,Florestal,01-Oct,31-Jan
Arroz Sequeiro,MG,Formiga,01-Oct,31-Jan
Arroz Sequeiro,MG,Formoso,21-Oct,31-Jan
Arroz Sequeiro,MG,Fortaleza de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Fortuna de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Francisco Badaró,21-Oct,10-Nov
Arroz Sequeiro,MG,Francisco Dumont,11-Jan,30-Nov
Arroz Sequeiro,MG,Francisco Sá,21-Oct,10-Nov
Arroz Sequeiro,MG,Franciscópolis,11-Oct,20-Nov
Arroz Sequeiro,MG,Frei Gaspar,11-Oct,10-Nov
Arroz Sequeiro,MG,Frei Inocêncio,11-Oct,20-Nov
Arroz Sequeiro,MG,Frei Lagonegro,11-Oct,30-Nov
Arroz Sequeiro,MG,Fronteira,01-Oct,31-Jan
Arroz Sequeiro,MG,Fruta de Leite,01-Nov,10-Nov
Arroz Sequeiro,MG,Frutal,01-Oct,31-Jan
Arroz Sequeiro,MG,Funilândia,01-Oct,31-Jan
Arroz Sequeiro,MG,Galiléia,11-Oct,10-Nov
Arroz Sequeiro,MG,Glaucilândia,21-Oct,20-Nov
Arroz Sequeiro,MG,Goiabeira,11-Oct,10-Nov
Arroz Sequeiro,MG,Goianá,01-Oct,31-Jan
Arroz Sequeiro,MG,Gonçalves,01-Oct,31-Jan
Arroz Sequeiro,MG,Gonzaga,01-Oct,20-Nov
Arroz Sequeiro,MG,Gouveia,11-Oct,31-Jan
Arroz Sequeiro,MG,Governador Valadares,11-Oct,20-Nov
Arroz Sequeiro,MG,Grão Mogol,21-Oct,10-Nov
Arroz Sequeiro,MG,Grupiara,01-Oct,31-Jan
Arroz Sequeiro,MG,Guanhães,01-Oct,31-Jan
Arroz Sequeiro,MG,Guapé,01-Oct,31-Jan
Arroz Sequeiro,MG,Guaraciaba,01-Oct,31-Jan
Arroz Sequeiro,MG,Guaraciama,21-Oct,20-Nov
Arroz Sequeiro,MG,Guaranésia,01-Oct,31-Jan
Arroz Sequeiro,MG,Guarani,01-Oct,31-Jan
Arroz Sequeiro,MG,Guarará,01-Oct,31-Jan
Arroz Sequeiro,MG,Guarda-Mor,01-Oct,31-Jan
Arroz Sequeiro,MG,Guaxupé,01-Oct,31-Jan
Arroz Sequeiro,MG,Guidoval,01-Oct,31-Jan
Arroz Sequeiro,MG,Guimarânia,01-Oct,31-Jan
Arroz Sequeiro,MG,Guiricema,01-Oct,31-Jan
Arroz Sequeiro,MG,Gurinhatã,01-Oct,31-Jan
Arroz Sequeiro,MG,Heliodora,01-Oct,31-Jan
Arroz Sequeiro,MG,Iapu,01-Oct,20-Nov
Arroz Sequeiro,MG,Ibertioga,01-Oct,31-Jan
Arroz Sequeiro,MG,Ibiá,01-Oct,31-Jan
Arroz Sequeiro,MG,Ibiaí,21-Oct,20-Nov
Arroz Sequeiro,MG,Ibiracatu,01-Nov,10-Nov
Arroz Sequeiro,MG,Ibiraci,01-Oct,31-Jan
Arroz Sequeiro,MG,Ibirité,01-Oct,31-Jan
Arroz Sequeiro,MG,Ibitiúra de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Ibituruna,01-Oct,31-Jan
Arroz Sequeiro,MG,Icaraí de Minas,21-Oct,10-Nov
Arroz Sequeiro,MG,Igarapé,01-Oct,31-Jan
Arroz Sequeiro,MG,Igaratinga,01-Oct,31-Jan
Arroz Sequeiro,MG,Iguatama,01-Oct,31-Jan
Arroz Sequeiro,MG,Ijaci,01-Oct,31-Jan
Arroz Sequeiro,MG,Ilicínea,01-Oct,31-Jan
Arroz Sequeiro,MG,Imbé de Minas,01-Oct,20-Nov
Arroz Sequeiro,MG,Inconfidentes,01-Oct,31-Jan
Arroz Sequeiro,MG,Indianópolis,01-Oct,31-Jan
Arroz Sequeiro,MG,Ingaí,01-Oct,31-Jan
Arroz Sequeiro,MG,Inhapim,01-Oct,20-Nov
Arroz Sequeiro,MG,Inhaúma,01-Oct,31-Jan
Arroz Sequeiro,MG,Inimutaba,11-Oct,31-Jan
Arroz Sequeiro,MG,Ipaba,01-Oct,20-Nov
Arroz Sequeiro,MG,Ipanema,01-Oct,20-Nov
Arroz Sequeiro,MG,Ipatinga,11-Jan,20-Nov
Arroz Sequeiro,MG,Ipiaçu,01-Oct,31-Jan
Arroz Sequeiro,MG,Ipuiúna,11-Oct,20-Jan
Arroz Sequeiro,MG,Iraí de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Itabira,01-Oct,31-Jan
Arroz Sequeiro,MG,Itabirinha,11-Oct,10-Nov
Arroz Sequeiro,MG,Itabirito,01-Oct,31-Jan
Arroz Sequeiro,MG,Itacambira,21-Oct,20-Nov
Arroz Sequeiro,MG,Itacarambi,01-Nov,10-Nov
Arroz Sequeiro,MG,Itaguara,01-Oct,31-Jan
Arroz Sequeiro,MG,Itaipé,21-Oct,10-Nov
Arroz Sequeiro,MG,Itajubá,01-Oct,31-Jan
Arroz Sequeiro,MG,Itamarandiba,11-Oct,30-Nov
Arroz Sequeiro,MG,Itamarati de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Itambacuri,11-Oct,20-Nov
Arroz Sequeiro,MG,Itambé do Mato Dentro,01-Oct,31-Jan
Arroz Sequeiro,MG,Itamogi,01-Oct,31-Jan
Arroz Sequeiro,MG,Itamonte,21-Oct,10-Jan
Arroz Sequeiro,MG,Itanhandu,01-Oct,31-Jan
Arroz Sequeiro,MG,Itanhomi,11-Oct,20-Nov
Arroz Sequeiro,MG,Itaobim,21-Oct,31-Oct
Arroz Sequeiro,MG,Itapagipe,01-Oct,31-Jan
Arroz Sequeiro,MG,Itapecerica,01-Oct,31-Jan
Arroz Sequeiro,MG,Itapeva,01-Oct,31-Jan
Arroz Sequeiro,MG,Itatiaiuçu,01-Oct,31-Jan
Arroz Sequeiro,MG,Itaú de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Itaúna,01-Oct,31-Jan
Arroz Sequeiro,MG,Itaverava,01-Oct,31-Jan
Arroz Sequeiro,MG,Itinga,21-Oct,31-Oct
Arroz Sequeiro,MG,Itueta,11-Oct,10-Nov
Arroz Sequeiro,MG,Ituiutaba,01-Oct,31-Jan
Arroz Sequeiro,MG,Itumirim,01-Oct,31-Jan
Arroz Sequeiro,MG,Iturama,01-Oct,31-Jan
Arroz Sequeiro,MG,Itutinga,01-Oct,31-Jan
Arroz Sequeiro,MG,Jaboticatubas,01-Oct,31-Jan
Arroz Sequeiro,MG,Jacuí,01-Oct,31-Jan
Arroz Sequeiro,MG,Jacutinga,01-Oct,31-Jan
Arroz Sequeiro,MG,Jaguaraçu,01-Jan,30-Nov
Arroz Sequeiro,MG,Jampruca,11-Oct,20-Nov
Arroz Sequeiro,MG,Janaúba,01-Nov,10-Nov
Arroz Sequeiro,MG,Januária,01-Nov,20-Nov
Arroz Sequeiro,MG,Japaraíba,01-Oct,31-Jan
Arroz Sequeiro,MG,Japonvar,01-Nov,10-Nov
Arroz Sequeiro,MG,Jeceaba,01-Oct,31-Jan
Arroz Sequeiro,MG,Jenipapo de Minas,21-Oct,10-Nov
Arroz Sequeiro,MG,Jequeri,01-Oct,31-Jan
Arroz Sequeiro,MG,Jequitaí,21-Oct,20-Nov
Arroz Sequeiro,MG,Jequitibá,01-Oct,31-Jan
Arroz Sequeiro,MG,Jesuânia,01-Oct,31-Jan
Arroz Sequeiro,MG,Joanésia,11-Jan,30-Nov
Arroz Sequeiro,MG,João Monlevade,01-Oct,31-Jan
Arroz Sequeiro,MG,João Pinheiro,11-Oct,31-Jan
Arroz Sequeiro,MG,Joaquim Felício,11-Jan,30-Nov
Arroz Sequeiro,MG,José Gonçalves de Minas,21-Oct,10-Nov
Arroz Sequeiro,MG,José Raydan,11-Oct,20-Nov
Arroz Sequeiro,MG,Josenópolis,21-Oct,10-Nov
Arroz Sequeiro,MG,Juatuba,01-Oct,31-Jan
Arroz Sequeiro,MG,Juiz de Fora,01-Oct,31-Jan
Arroz Sequeiro,MG,Juramento,21-Oct,10-Nov
Arroz Sequeiro,MG,Juruaia,01-Oct,31-Jan
Arroz Sequeiro,MG,Juvenília,01-Nov,10-Nov
Arroz Sequeiro,MG,Ladainha,21-Oct,10-Nov
Arroz Sequeiro,MG,Lagamar,01-Oct,31-Jan
Arroz Sequeiro,MG,Lagoa da Prata,01-Oct,31-Jan
Arroz Sequeiro,MG,Lagoa dos Patos,21-Oct,20-Nov
Arroz Sequeiro,MG,Lagoa Dourada,01-Oct,31-Jan
Arroz Sequeiro,MG,Lagoa Formosa,01-Oct,31-Jan
Arroz Sequeiro,MG,Lagoa Grande,11-Oct,31-Jan
Arroz Sequeiro,MG,Lagoa Santa,01-Oct,31-Jan
Arroz Sequeiro,MG,Lajinha,11-Jan,20-Nov
Arroz Sequeiro,MG,Lambari,01-Oct,31-Jan
Arroz Sequeiro,MG,Lamim,01-Oct,31-Jan
Arroz Sequeiro,MG,Laranjal,11-Jan,10-Dec
Arroz Sequeiro,MG,Lassance,21-Oct,31-Jan
Arroz Sequeiro,MG,Lavras,01-Oct,31-Jan
Arroz Sequeiro,MG,Leandro Ferreira,01-Oct,31-Jan
Arroz Sequeiro,MG,Leme do Prado,21-Oct,10-Nov
Arroz Sequeiro,MG,Leopoldina,01-Oct,31-Jan
Arroz Sequeiro,MG,Liberdade,01-Oct,31-Jan
Arroz Sequeiro,MG,Lima Duarte,01-Oct,31-Jan
Arroz Sequeiro,MG,Limeira do Oeste,01-Oct,31-Jan
Arroz Sequeiro,MG,Lontra,01-Nov,10-Nov
Arroz Sequeiro,MG,Luisburgo,01-Jan,30-Nov
Arroz Sequeiro,MG,Luislândia,01-Nov,10-Nov
Arroz Sequeiro,MG,Luminárias,01-Oct,31-Jan
Arroz Sequeiro,MG,Luz,01-Oct,31-Jan
Arroz Sequeiro,MG,Machado,01-Oct,31-Jan
Arroz Sequeiro,MG,Madre de Deus de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Malacacheta,21-Oct,20-Nov
Arroz Sequeiro,MG,Manhuaçu,01-Jan,30-Nov
Arroz Sequeiro,MG,Manhumirim,01-Jan,30-Nov
Arroz Sequeiro,MG,Mantena,11-Oct,10-Nov
Arroz Sequeiro,MG,Mar de Espanha,01-Oct,31-Jan
Arroz Sequeiro,MG,Maravilhas,01-Oct,31-Jan
Arroz Sequeiro,MG,Maria da Fé,11-Oct,20-Jan
Arroz Sequeiro,MG,Mariana,01-Oct,31-Jan
Arroz Sequeiro,MG,Marilac,11-Oct,20-Nov
Arroz Sequeiro,MG,Mário Campos,01-Oct,31-Jan
Arroz Sequeiro,MG,Maripá de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Marliéria,01-Jan,30-Nov
Arroz Sequeiro,MG,Marmelópolis,01-Nov,10-Jan
Arroz Sequeiro,MG,Martinho Campos,01-Oct,31-Jan
Arroz Sequeiro,MG,Martins Soares,01-Jan,30-Nov
Arroz Sequeiro,MG,Materlândia,01-Oct,31-Jan
Arroz Sequeiro,MG,Mateus Leme,01-Oct,31-Jan
Arroz Sequeiro,MG,Mathias Lobato,11-Oct,20-Nov
Arroz Sequeiro,MG,Matias Barbosa,01-Oct,31-Jan
Arroz Sequeiro,MG,Matipó,01-Jan,30-Nov
Arroz Sequeiro,MG,Matozinhos,01-Oct,31-Jan
Arroz Sequeiro,MG,Matutina,01-Oct,31-Jan
Arroz Sequeiro,MG,Medeiros,01-Oct,31-Jan
Arroz Sequeiro,MG,Mendes Pimentel,11-Oct,10-Nov
Arroz Sequeiro,MG,Mercês,01-Oct,31-Jan
Arroz Sequeiro,MG,Mesquita,11-Jan,20-Nov
Arroz Sequeiro,MG,Minas Novas,21-Oct,10-Nov
Arroz Sequeiro,MG,Minduri,01-Oct,31-Jan
Arroz Sequeiro,MG,Mirabela,21-Oct,10-Nov
Arroz Sequeiro,MG,Miradouro,01-Oct,31-Jan
Arroz Sequeiro,MG,Miraí,01-Oct,31-Jan
Arroz Sequeiro,MG,Miravânia,01-Nov,10-Nov
Arroz Sequeiro,MG,Moeda,01-Oct,31-Jan
Arroz Sequeiro,MG,Moema,01-Oct,31-Jan
Arroz Sequeiro,MG,Monjolos,11-Oct,31-Jan
Arroz Sequeiro,MG,Monsenhor Paulo,01-Oct,31-Jan
Arroz Sequeiro,MG,Montalvânia,01-Nov,10-Nov
Arroz Sequeiro,MG,Monte Alegre de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Monte Belo,01-Oct,31-Jan
Arroz Sequeiro,MG,Monte Carmelo,01-Oct,31-Jan
Arroz Sequeiro,MG,Monte Formoso,21-Oct,31-Oct
Arroz Sequeiro,MG,Monte Santo de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Monte Sião,01-Oct,31-Jan
Arroz Sequeiro,MG,Montes Claros,21-Oct,20-Nov
Arroz Sequeiro,MG,Morada Nova de Minas,11-Oct,31-Jan
Arroz Sequeiro,MG,Morro da Garça,11-Oct,31-Jan
Arroz Sequeiro,MG,Morro do Pilar,01-Oct,31-Jan
Arroz Sequeiro,MG,Munhoz,01-Nov,10-Jan
Arroz Sequeiro,MG,Muriaé,01-Oct,31-Jan
Arroz Sequeiro,MG,Mutum,11-Jan,20-Nov
Arroz Sequeiro,MG,Muzambinho,01-Oct,31-Jan
Arroz Sequeiro,MG,Nacip Raydan,11-Oct,20-Nov
Arroz Sequeiro,MG,Nanuque,01-Oct,20-Oct
Arroz Sequeiro,MG,Naque,11-Oct,20-Nov
Arroz Sequeiro,MG,Natalândia,21-Oct,31-Jan
Arroz Sequeiro,MG,Natércia,01-Oct,31-Jan
Arroz Sequeiro,MG,Nazareno,01-Oct,31-Jan
Arroz Sequeiro,MG,Nepomuceno,01-Oct,31-Jan
Arroz Sequeiro,MG,Nova Belém,11-Oct,10-Nov
Arroz Sequeiro,MG,Nova Era,01-Oct,31-Jan
Arroz Sequeiro,MG,Nova Lima,01-Oct,31-Jan
Arroz Sequeiro,MG,Nova Módica,11-Oct,10-Nov
Arroz Sequeiro,MG,Nova Ponte,01-Oct,31-Jan
Arroz Sequeiro,MG,Nova Porteirinha,01-Nov,10-Nov
Arroz Sequeiro,MG,Nova Resende,01-Oct,31-Jan
Arroz Sequeiro,MG,Nova Serrana,01-Oct,31-Jan
Arroz Sequeiro,MG,Nova União,01-Oct,31-Jan
Arroz Sequeiro,MG,Novo Cruzeiro,21-Oct,10-Nov
Arroz Sequeiro,MG,Novo Oriente de Minas,21-Oct,31-Oct
Arroz Sequeiro,MG,Olaria,01-Oct,31-Jan
Arroz Sequeiro,MG,Olhos D'Água,11-Jan,30-Nov
Arroz Sequeiro,MG,Olímpio Noronha,01-Oct,31-Jan
Arroz Sequeiro,MG,Oliveira,01-Oct,31-Jan
Arroz Sequeiro,MG,Oliveira Fortes,01-Oct,31-Jan
Arroz Sequeiro,MG,Onça de Pitangui,01-Oct,31-Jan
Arroz Sequeiro,MG,Oratórios,01-Oct,31-Jan
Arroz Sequeiro,MG,Orizânia,01-Oct,31-Jan
Arroz Sequeiro,MG,Ouro Branco,01-Oct,31-Jan
Arroz Sequeiro,MG,Ouro Fino,01-Oct,31-Jan
Arroz Sequeiro,MG,Ouro Preto,01-Oct,31-Jan
Arroz Sequeiro,MG,Ouro Verde de Minas,11-Oct,10-Nov
Arroz Sequeiro,MG,Padre Carvalho,01-Nov,10-Nov
Arroz Sequeiro,MG,Padre Paraíso,21-Oct,31-Oct
Arroz Sequeiro,MG,Paineiras,01-Oct,31-Jan
Arroz Sequeiro,MG,Pains,01-Oct,31-Jan
Arroz Sequeiro,MG,Paiva,01-Oct,31-Jan
Arroz Sequeiro,MG,Palma,21-Jan,30-Nov
Arroz Sequeiro,MG,Papagaios,01-Oct,31-Jan
Arroz Sequeiro,MG,Pará de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Paracatu,11-Oct,31-Jan
Arroz Sequeiro,MG,Paraguaçu,01-Oct,31-Jan
Arroz Sequeiro,MG,Paraisópolis,01-Oct,31-Jan
Arroz Sequeiro,MG,Paraopeba,01-Oct,31-Jan
Arroz Sequeiro,MG,Passa Quatro,01-Oct,31-Jan
Arroz Sequeiro,MG,Passa Tempo,01-Oct,31-Jan
Arroz Sequeiro,MG,Passa Vinte,01-Oct,31-Jan
Arroz Sequeiro,MG,Passabém,01-Oct,31-Jan
Arroz Sequeiro,MG,Passos,01-Oct,31-Jan
Arroz Sequeiro,MG,Patis,01-Nov,10-Nov
Arroz Sequeiro,MG,Patos de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Patrocínio,01-Oct,31-Jan
Arroz Sequeiro,MG,Patrocínio do Muriaé,11-Jan,30-Nov
Arroz Sequeiro,MG,Paula Cândido,01-Oct,31-Jan
Arroz Sequeiro,MG,Paulistas,21-Jan,30-Nov
Arroz Sequeiro,MG,Pavão,21-Oct,31-Oct
Arroz Sequeiro,MG,Peçanha,11-Oct,20-Nov
Arroz Sequeiro,MG,Pedra Bonita,01-Oct,31-Jan
Arroz Sequeiro,MG,Pedra do Anta,01-Oct,31-Jan
Arroz Sequeiro,MG,Pedra do Indaiá,01-Oct,31-Jan
Arroz Sequeiro,MG,Pedra Dourada,01-Jan,30-Nov
Arroz Sequeiro,MG,Pedralva,01-Oct,31-Jan
Arroz Sequeiro,MG,Pedras de Maria da Cruz,01-Nov,10-Nov
Arroz Sequeiro,MG,Pedrinópolis,01-Oct,31-Jan
Arroz Sequeiro,MG,Pedro Leopoldo,01-Oct,31-Jan
Arroz Sequeiro,MG,Pedro Teixeira,01-Oct,31-Jan
Arroz Sequeiro,MG,Pequeri,01-Oct,31-Jan
Arroz Sequeiro,MG,Pequi,01-Oct,31-Jan
Arroz Sequeiro,MG,Perdigão,01-Oct,31-Jan
Arroz Sequeiro,MG,Perdizes,01-Oct,31-Jan
Arroz Sequeiro,MG,Perdões,01-Oct,31-Jan
Arroz Sequeiro,MG,Periquito,11-Oct,20-Nov
Arroz Sequeiro,MG,Pescador,11-Oct,10-Nov
Arroz Sequeiro,MG,Piau,01-Oct,31-Jan
Arroz Sequeiro,MG,Piedade de Caratinga,01-Oct,20-Nov
Arroz Sequeiro,MG,Piedade de Ponte Nova,01-Oct,31-Jan
Arroz Sequeiro,MG,Piedade do Rio Grande,01-Oct,31-Jan
Arroz Sequeiro,MG,Piedade dos Gerais,01-Oct,31-Jan
Arroz Sequeiro,MG,Pimenta,01-Oct,31-Jan
Arroz Sequeiro,MG,Pingo-D'Água,01-Oct,20-Nov
Arroz Sequeiro,MG,Pintópolis,21-Oct,20-Nov
Arroz Sequeiro,MG,Piracema,01-Oct,31-Jan
Arroz Sequeiro,MG,Pirajuba,01-Oct,31-Jan
Arroz Sequeiro,MG,Piranga,01-Oct,31-Jan
Arroz Sequeiro,MG,Piranguçu,01-Oct,31-Jan
Arroz Sequeiro,MG,Piranguinho,01-Oct,31-Jan
Arroz Sequeiro,MG,Pirapetinga,01-Oct,10-Dec
Arroz Sequeiro,MG,Pirapora,21-Oct,30-Nov
Arroz Sequeiro,MG,Piraúba,01-Oct,31-Jan
Arroz Sequeiro,MG,Pitangui,01-Oct,31-Jan
Arroz Sequeiro,MG,Piumhi,01-Oct,31-Jan
Arroz Sequeiro,MG,Planura,01-Oct,31-Jan
Arroz Sequeiro,MG,Poço Fundo,01-Oct,31-Jan
Arroz Sequeiro,MG,Poços de Caldas,01-Oct,31-Jan
Arroz Sequeiro,MG,Pocrane,11-Oct,20-Nov
Arroz Sequeiro,MG,Pompéu,01-Oct,31-Jan
Arroz Sequeiro,MG,Ponte Nova,01-Oct,31-Jan
Arroz Sequeiro,MG,Ponto Chique,21-Oct,20-Nov
Arroz Sequeiro,MG,Ponto dos Volantes,21-Oct,31-Oct
Arroz Sequeiro,MG,Porteirinha,01-Nov,10-Nov
Arroz Sequeiro,MG,Porto Firme,01-Oct,31-Jan
Arroz Sequeiro,MG,Poté,21-Oct,10-Nov
Arroz Sequeiro,MG,Pouso Alegre,01-Oct,31-Jan
Arroz Sequeiro,MG,Pouso Alto,01-Oct,31-Jan
Arroz Sequeiro,MG,Prados,01-Oct,31-Jan
Arroz Sequeiro,MG,Prata,01-Oct,31-Jan
Arroz Sequeiro,MG,Pratápolis,01-Oct,31-Jan
Arroz Sequeiro,MG,Pratinha,01-Oct,31-Jan
Arroz Sequeiro,MG,Presidente Bernardes,01-Oct,31-Jan
Arroz Sequeiro,MG,Presidente Juscelino,11-Oct,31-Jan
Arroz Sequeiro,MG,Presidente Kubitschek,01-Oct,31-Jan
Arroz Sequeiro,MG,Presidente Olegário,01-Oct,31-Jan
Arroz Sequeiro,MG,Prudente de Morais,01-Oct,31-Jan
Arroz Sequeiro,MG,Quartel Geral,01-Oct,31-Jan
Arroz Sequeiro,MG,Queluzito,01-Oct,31-Jan
Arroz Sequeiro,MG,Raposos,01-Oct,31-Jan
Arroz Sequeiro,MG,Raul Soares,01-Jan,30-Nov
Arroz Sequeiro,MG,Recreio,01-Oct,10-Dec
Arroz Sequeiro,MG,Reduto,01-Jan,30-Nov
Arroz Sequeiro,MG,Resende Costa,01-Oct,31-Jan
Arroz Sequeiro,MG,Resplendor,11-Oct,10-Nov
Arroz Sequeiro,MG,Ressaquinha,01-Oct,31-Jan
Arroz Sequeiro,MG,Riachinho,21-Oct,30-Nov
Arroz Sequeiro,MG,Riacho dos Machados,01-Nov,10-Nov
Arroz Sequeiro,MG,Ribeirão das Neves,01-Oct,31-Jan
Arroz Sequeiro,MG,Ribeirão Vermelho,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Acima,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Casca,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Doce,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Espera,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Manso,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Novo,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Paranaíba,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Piracicaba,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Pomba,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Preto,01-Oct,31-Jan
Arroz Sequeiro,MG,Rio Vermelho,11-Oct,31-Jan
Arroz Sequeiro,MG,Ritápolis,01-Oct,31-Jan
Arroz Sequeiro,MG,Rochedo de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Rodeiro,01-Oct,31-Jan
Arroz Sequeiro,MG,Romaria,01-Oct,31-Jan
Arroz Sequeiro,MG,Rosário da Limeira,01-Oct,31-Jan
Arroz Sequeiro,MG,Rubelita,01-Nov,10-Nov
Arroz Sequeiro,MG,Sabará,01-Oct,31-Jan
Arroz Sequeiro,MG,Sabinópolis,01-Oct,31-Jan
Arroz Sequeiro,MG,Sacramento,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Bárbara,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Bárbara do Leste,11-Jan,20-Nov
Arroz Sequeiro,MG,Santa Bárbara do Monte Verde,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Bárbara do Tugúrio,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Cruz de Minas,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Cruz de Salinas,21-Oct,31-Oct
Arroz Sequeiro,MG,Santa Cruz do Escalvado,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Efigênia de Minas,11-Oct,20-Nov
Arroz Sequeiro,MG,Santa Fé de Minas,21-Oct,30-Nov
Arroz Sequeiro,MG,Santa Juliana,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Luzia,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Margarida,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Maria de Itabira,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Maria do Suaçuí,11-Oct,20-Nov
Arroz Sequeiro,MG,Santa Rita de Caldas,01-Oct,20-Jan
Arroz Sequeiro,MG,Santa Rita de Ibitipoca,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Rita de Jacutinga,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Rita de Minas,01-Oct,20-Nov
Arroz Sequeiro,MG,Santa Rita do Itueto,11-Oct,20-Nov
Arroz Sequeiro,MG,Santa Rita do Sapucaí,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Rosa da Serra,01-Oct,31-Jan
Arroz Sequeiro,MG,Santa Vitória,01-Oct,31-Jan
Arroz Sequeiro,MG,Santana da Vargem,01-Oct,31-Jan
Arroz Sequeiro,MG,Santana de Cataguases,01-Oct,31-Jan
Arroz Sequeiro,MG,Santana de Pirapama,01-Oct,31-Jan
Arroz Sequeiro,MG,Santana do Deserto,01-Oct,31-Jan
Arroz Sequeiro,MG,Santana do Garambéu,01-Oct,31-Jan
Arroz Sequeiro,MG,Santana do Jacaré,01-Oct,31-Jan
Arroz Sequeiro,MG,Santana do Manhuaçu,11-Jan,20-Nov
Arroz Sequeiro,MG,Santana do Paraíso,11-Jan,20-Nov
Arroz Sequeiro,MG,Santana do Riacho,01-Oct,31-Jan
Arroz Sequeiro,MG,Santana dos Montes,01-Oct,31-Jan
Arroz Sequeiro,MG,Santo Antônio do Amparo,01-Oct,31-Jan
Arroz Sequeiro,MG,Santo Antônio do Aventureiro,01-Oct,31-Jan
Arroz Sequeiro,MG,Santo Antônio do Grama,01-Oct,31-Jan
Arroz Sequeiro,MG,Santo Antônio do Itambé,01-Oct,31-Jan
Arroz Sequeiro,MG,Santo Antônio do Monte,01-Oct,31-Jan
Arroz Sequeiro,MG,Santo Antônio do Rio Abaixo,01-Oct,31-Jan
Arroz Sequeiro,MG,Santo Hipólito,11-Oct,31-Jan
Arroz Sequeiro,MG,Santos Dumont,01-Oct,31-Jan
Arroz Sequeiro,MG,São Bento Abade,01-Oct,31-Jan
Arroz Sequeiro,MG,São Brás do Suaçuí,01-Oct,31-Jan
Arroz Sequeiro,MG,São Domingos das Dores,11-Oct,20-Nov
Arroz Sequeiro,MG,São Domingos do Prata,01-Oct,31-Jan
Arroz Sequeiro,MG,São Félix de Minas,11-Oct,10-Nov
Arroz Sequeiro,MG,São Francisco,01-Nov,20-Nov
Arroz Sequeiro,MG,São Francisco de Paula,01-Oct,31-Jan
Arroz Sequeiro,MG,São Francisco de Sales,01-Oct,31-Jan
Arroz Sequeiro,MG,São Francisco do Glória,01-Oct,31-Jan
Arroz Sequeiro,MG,São Geraldo,01-Oct,31-Jan
Arroz Sequeiro,MG,São Geraldo da Piedade,11-Oct,20-Nov
Arroz Sequeiro,MG,São Geraldo do Baixio,11-Oct,10-Nov
Arroz Sequeiro,MG,São Gonçalo do Abaeté,11-Oct,31-Jan
Arroz Sequeiro,MG,São Gonçalo do Pará,01-Oct,31-Jan
Arroz Sequeiro,MG,São Gonçalo do Rio Abaixo,01-Oct,31-Jan
Arroz Sequeiro,MG,São Gonçalo do Rio Preto,11-Oct,31-Jan
Arroz Sequeiro,MG,São Gonçalo do Sapucaí,01-Oct,31-Jan
Arroz Sequeiro,MG,São Gotardo,01-Oct,31-Jan
